location_name,year,age_group,sex_name,val_total,val_hbm,percent_hbm,percent_change_from_2015
Netherlands,2015.0,40 and above,Female,8289.664659029435,720.274277862847,8.688822859418027,0.0
Netherlands,2015.0,40 and above,Male,3778.6023675117062,252.21292298190855,6.674767505319604,0.0
Netherlands,2016.0,40 and above,Female,8483.767672555394,746.8777280215013,8.80360892528466,1.3210772934818682
Netherlands,2016.0,40 and above,Male,3919.8555997706862,264.4290506473548,6.745887543990754,1.065505856413271
Netherlands,2017.0,40 and above,Female,8641.279383318113,772.2797087110308,8.93709917772023,2.8574217971665776
Netherlands,2017.0,40 and above,Male,4049.5014529285927,276.46327932020216,6.827094212307651,2.2821275327814345
Netherlands,2018.0,40 and above,Female,8795.270960396834,797.5936092605557,9.068437036811533,4.368994322194441
Netherlands,2018.0,40 and above,Male,4167.20638047738,287.90525298033583,6.908831161545555,3.5066937693246785
Netherlands,2019.0,40 and above,Female,8895.558878010053,817.3316717404775,9.188086807687068,5.746048185662765
Netherlands,2019.0,40 and above,Male,4292.3765149380515,298.8958611778002,6.963411996538564,4.324412662896777
Netherlands,2020.0,40 and above,Female,9013.599534962876,842.4578324547762,9.34651943640234,7.569455467393041
Netherlands,2020.0,40 and above,Male,4421.121806835757,310.90510199678147,7.032267274701022,5.355988341114512
Netherlands,2021.0,40 and above,Female,9089.474065841829,861.9880436931467,9.483365456011269,9.144421625905496
Netherlands,2021.0,40 and above,Male,4534.187462173229,321.6415976427213,7.093698712857342,6.276341568509484
Nigeria,2015.0,40 and above,Female,7012.988618221839,518.334143879139,7.391059248725316,0.0
Nigeria,2015.0,40 and above,Male,4324.3064749136665,237.66883042033243,5.496114389650827,0.0
Nigeria,2016.0,40 and above,Female,7247.198173588111,552.9007065595517,7.629165000269461,3.221537583874863
Nigeria,2016.0,40 and above,Male,4410.439915923959,248.5236479534976,5.634894765399689,2.5250634522852202
Nigeria,2017.0,40 and above,Female,7487.68279740204,589.8716204162158,7.877892752359653,6.5867893525315395
Nigeria,2017.0,40 and above,Male,4538.837429879784,263.6805548153267,5.809429372364864,5.700663423308818
Nigeria,2018.0,40 and above,Female,7775.230366749858,624.5873478623595,8.03303977375843,8.685906896820397
Nigeria,2018.0,40 and above,Male,4587.205724065114,277.54170376818325,6.050343508950585,10.0840171802714
Nigeria,2019.0,40 and above,Female,8052.081668026984,666.6264643422932,8.278933222812652,12.01281094100905
Nigeria,2019.0,40 and above,Male,4711.321645393303,292.22625033126195,6.202638502022012,12.854974665403049
Nigeria,2020.0,40 and above,Female,8258.731299032734,701.6802655610729,8.496223453150172,14.952717428363949
Nigeria,2020.0,40 and above,Male,4740.410686989927,306.38619363616414,6.463283750436267,17.59732953532805
Nigeria,2021.0,40 and above,Female,8513.576177919813,743.0017148190357,8.72725749193424,18.078575725656226
Nigeria,2021.0,40 and above,Male,4799.928916677972,321.1502031774077,6.690728316028388,21.735608862636074
United States of America,2015.0,40 and above,Female,139116.0534646853,17611.129819070833,12.659308095985796,0.0
United States of America,2015.0,40 and above,Male,68949.812429001,8661.899517597949,12.56261505644744,0.0
United States of America,2016.0,40 and above,Female,141857.82431111197,18165.897466647253,12.80570709078913,1.1564533676983246
United States of America,2016.0,40 and above,Male,71086.94209442507,9025.119041163489,12.69588868962092,1.0608749259182422
United States of America,2017.0,40 and above,Female,144616.75525628135,18780.951391311024,12.986705003876295,2.5862148658370594
United States of America,2017.0,40 and above,Male,73243.62923886164,9407.901143519388,12.844668186550944,2.2451784826340577
United States of America,2018.0,40 and above,Female,147237.82516964953,19389.02688636015,13.168509426174854,4.0223472430576415
United States of America,2018.0,40 and above,Male,75396.13332169497,9787.19515258999,12.981030619741023,3.330640646183318
United States of America,2019.0,40 and above,Female,149442.98752860937,19909.022352263015,13.322152267901918,5.2360221181938575
United States of America,2019.0,40 and above,Male,77402.68459893258,10140.538614477644,13.101016672769884,4.2857447585813215
United States of America,2020.0,40 and above,Female,151278.0867946294,20363.88055586812,13.461222961864603,6.334586849443139
United States of America,2020.0,40 and above,Male,79066.28296277284,10440.581538424278,13.204846803459914,5.1122456918941
United States of America,2021.0,40 and above,Female,153357.80707612354,20829.632356480193,13.58237493976476,7.291605803256052
United States of America,2021.0,40 and above,Male,80466.24115350048,10694.54233992976,13.290719420493922,5.795802552055442
